ID,Nom,Categorie,PrixAchat_FDJ,PrixVente_FDJ,Quantite,DateExpiration,PrixAchat_original_avant_correction,ProductID
38,AMLOR 10MG GELULE BT30,Médicaments,1450,1750,0,1/8/2028 12:00:00 AM,,2697E9FA-B6CC-4EA2-9F5E-E290038572BF
322,CHLORURE DE SODIUM SOL PERF 500ML,Non catégorisé,250,350,39,,,BFBEFFE6-8F36-46EB-9928-E2DCF0540105
1332,R2852,Non catégorisé,0,450,12,,,B513186E-1AD9-4150-B20B-E2F5A4372467
883,EVOLUDERM GEL DOUCHE DELICE DE KAN SOOML                                                                     d,Non catégorisé,659,980,3,,,751CFC9B-19E4-45CA-B073-E325F5398E1F
258,GLUCOVANCE 500MG/5MG CP B/30,Non catégorisé,1420,0,4,,1420000,7F077FD6-07C1-4FF3-B396-E33529BAF76A
979,CRISTAL SUPPO NOURRISSON  BT/10,Non catégorisé,500,600,13,,,BCD90F28-CC07-4752-AA79-E3902C98B2D0
626,BEROCCA CPR EFF B10,Médicaments,2350,0,0,1/6/2028 12:00:00 AM,,2C81BA60-9ACD-4D8D-B3D4-E3CE93019D23
740,FERLIX B12 SUSP BUV FL200ML,Sirop,600,700,20,1/8/2026 12:00:00 AM,,6C89B572-54FE-4F87-A82A-E3F39E2ABAAA
797,PEDIAKID GOMMES MULTUVITAMINEES 60 OURSONS,Non catégorisé,2410,2510,0,,,706EEEA1-8DA2-468C-B036-E44A608A79C3
835,TEATS PERFECT 5 6M+FOOD SIL 2PCS,Non catégorisé,1364,1470,6,,,E044AAF9-EEED-4142-BD22-E4616E66F8EE
109,,Non catégorisé,0,0,0,,,9425A56D-54CA-451B-8389-E48C56D6954A
529,NEXIUM 40MG 28 TAB,Médicaments,1750,1850,54,1/7/2027 12:00:00 AM,,813AE135-3479-42B8-9C97-E4BCD5FF634F
974,DAFLON 500 MG CPR BT/30,Non catégorisé,1500,1600,8,,,DD8A1985-BE18-4834-851A-E4C70CB302E4
619,CLAMOXYL 500 MG BT/12,Non catégorisé,450,650,65,2/8/2026 12:00:00 AM,,C6C7A28A-7A03-4978-A677-E56E0180444C
784,DOPPELHERZ AKTIV HAEMO VITAL 30TAB,Médicaments,1130,1200,3,,,A846B882-32E4-4E25-ACE3-E5F626D2EA93
1114,KETODERM 2% CREME,Crème,0,1150,10,,,8DEBCA7D-F501-4938-9193-E5F7FBDED4A0
547,PARLODEL CPR 2.5MG BT30 DR,Non catégorisé,1200,1200,11,,,55C9004A-F788-4CA1-B7AF-E620AF669F40
265,LEVOTHYROX 75CG SECABLE B/3,Sachet,550,650,22,1/2/2027 12:00:00 AM,,391C15E8-2BA2-49C4-AD6D-E63198781392
743,TARDFERON 20MG/ML NOUR FL/45ML,Médicaments,850,900,5,1/12/2026 12:00:00 AM,,DB5172BC-D0AB-4081-922C-E64028669CF6
1345,VITAMINE B12,Vitamine,0,2900,9,,,3A8BABB2-65A9-436E-AEFD-E647EFADBAB8
657,MEDICAL CHAIR,Non catégorisé,12000,13600,1,,,FA84F440-3E45-4BE8-9361-E6A8BF8E1EBE
245,AERIUS 5MG CPR 30,Non catégorisé,1430,1900,2,,1430000,A258C5FD-9C2B-4CAB-ABF0-E6B35F48F8B5
812,PROFENID SUP 100MG BT12,Non catégorisé,730,780,2,,,32C3D3F6-1AA3-439D-9441-E6BA39407915
1289,VALSARTAN MYLAN 80MG 30CPS,Non catégorisé,1380,1500,5,,,BC68D317-A52C-4759-8510-E6C38B4EB295
403,AMARYL 1MG 30TB,Non catégorisé,550,0,0,7/5/2026 12:00:00 AM,,E29FB401-BB5A-403B-A60C-E760F5DA3D83
703,TARDYFERON B9 CPR ENR BT30,Médicaments,1550,1600,17,1/1/2027 12:00:00 AM,,FF7A306D-9A01-438F-83F5-E7A92D3821C2
107,BETAMETHASONE 0.5MG CPR,Non catégorisé,0,0,0,,,61A3F1D4-E53A-4AB5-9256-E7B2C7FE373C
637,PROSTALEN ( ALFUZOSINE HYDROCHLORIE) TAB,Médicaments,2450,2550,0,1/10/2027 12:00:00 AM,,A9F11990-FEFC-4A6A-A757-E7BE628C323A
1219,CO-AVAZIRE  0.3%,Non catégorisé,0,950,6,,,BBECFB9F-F867-4199-9086-E7CD8F5A2FAB
52,AMOXICILLINE CAP 500MG,Non catégorisé,0,0,5,,,06841607-EE39-4785-8CC8-E8635284307A
390,NEOMOX 250 MG  PDR60 ML (CLAMOXYL ),Non catégorisé,320,500,0,1/7/2026 12:00:00 AM,,8ECFA0E6-803F-4DEE-9A5A-E875347B6AA2
1239,APIDONE BUV 125ML,Sirop,0,750,11,,,A3EEE26F-656E-485D-99C5-E88BE86BF6C8
378,INONGAN PDE TUBE 55G,Non catégorisé,250,0,0,1/10/2028 12:00:00 AM,,6581BC53-E3A0-49D7-B989-E8974443C47C
927,FW BLACK SOAP PURIFIANT 200 GR.,Non catégorisé,874,1250,6,,,4DA4A396-0327-4268-B7B8-E8BC39FEF6E9
94,PARACETAMOL 500MG CPR BT20,Non catégorisé,0,0,0,,,8F7AEC68-CFA6-480E-A12B-E8FD648680AD
945,plavix 75 mg cp,Non catégorisé,1730,0,0,,,A523CDE7-14E7-4B96-A9A9-E922F82FB68E
881,EVOLUDERM LAIT CORPS HUILE PRECIEUSE POMPE 500 ML,Non catégorisé,660,980,3,,,EE256B65-43B3-4732-A022-E95D3E429E01
23,TADALAFIL MYLAN 10MG 4 CPS,Médicaments,600,900,10,1/6/2028 12:00:00 AM,,482D9098-7940-4E86-88E4-E996B6539110
701,CROSSCAL 250MG 250UI-5ML,Non catégorisé,1300,1350,0,1/6/2027 12:00:00 AM,,10C86A2A-265F-425E-BE4F-E9F9FBD1E774
900,FW GOLD ULTIMATE ARGAN SAVON GOMMANT 200G,Non catégorisé,875,1300,3,,,271339A3-5750-464B-8476-EA4A308AB956
482,GEL LARMES 10,Non catégorisé,1100,1200,9,,,42404FE5-1D1C-457E-9630-EA900AB5BA3B
957,THERMOCY KNEE SUPORT WITH FLEXIB 3XL,Suppositoire,6970,7100,1,,,69E1456C-DE69-4A33-BCD1-EAB2C180F384
773,EOSINE SOL 2% COOPER 50ML,Non catégorisé,680,780,7,,,BA65108D-39A5-4CEF-82E0-EB2EF2F8B1CC
751,PARACETAMOL INJ FLACON 10MG/ML-100ML,Médicaments,300,350,99,,,BCEFB631-BC1A-40A2-89EB-EB598111FD3B
871,FW SAVON GOMMANT ALOE VERA 200GR,Non catégorisé,874,1250,5,,,533D9E5E-4EF0-4A2C-BB06-EBBD385216B5
1033,SÛSSINQ,Non catégorisé,0,1450,0,,,4DF49756-CA4E-4D92-88EB-EBC22E541808
865,BPH SERUM ANTI-TACHES NIACINAk\IDE SOML,Non catégorisé,1212,1800,6,,,BE0A1E95-1755-462A-A251-EBC60D7BFD28
991,VIRECTA (EGY) BT1,Médicaments,400,500,24,,,90F9BB24-4124-4BFE-8DAC-EC127A998513
211,[DEXAFIN-2.5MG] DOXAFIN 2.5MG 150ML SYROP,Non catégorisé,750,0,5,,750000,8277487C-06EE-4148-B7E1-EC74F2B0B425
1230,diabetone original 30tabs,Vitamine,1200,1500,10,,,A2FFF4D3-8EBC-4B86-95AA-EC7604916380
376,CANDICID 150MG GELB1,Non catégorisé,200,600,49,1/2/2027 12:00:00 AM,,DB5FE705-CA9F-44A9-80C2-EC8D8A24C723
82,AZITRO 250MG BT8 DR,Non catégorisé,0,0,0,,,6F7D61D7-CBD8-4FE6-905B-EC93D73629CD
1317,DESLORATADINE 5MG,Médicaments,0,600,9,,,A5FDEDFE-1105-4413-B68C-ECC8B5E48802
750,ULTRALEVURE 200MG GELU BT 10,Non catégorisé,2700,2850,1,,,48868D6F-C9FF-4ADB-B039-ECDBFB7783B7
288,NOVORAPID FLEXPEN 3ML ENJ,Non catégorisé,9690,0,1,,9690000,C40EF94C-78CD-4AA6-9560-ED0376519645
1082,FUCIDINE 2% OINTMENT (DR ),Non catégorisé,750,850,0,,,A34E91BF-5FED-42AA-8B95-ED7787FCA112
55,EFFERALGAN 300MG SUPPO,Non catégorisé,0,0,3,,,AF0664DF-8B8B-49AD-B9CD-ED8E26AFD29B
545,OXALAIR 125MCG INHALER 120D,Non catégorisé,2450,0,0,,,DDAE3DAF-620D-48D5-82A8-EDED900244BF
789,DOPPELHERZ AKTIV NACHT-KOMPLEX CAPS BT/30,Non catégorisé,1050,1100,3,,,A2EC003D-477A-4304-9D6B-EE0AC7E2192D
428,BACTRIM SUSP FL/100ML DR,Non catégorisé,800,850,12,,,F08C226E-5F8E-4D4A-800D-EE17F3DD4311
446,CHIBROXINE 0.3%COLLYRE FL/5ML,Non catégorisé,950,0,0,,,A2B8DC42-EACE-4D99-BAFB-EE1EDD4BD58C
1173,SIMED OXIGENE,Non catégorisé,14000,14500,4,,,3769CDB6-DDA1-4182-B6E3-EEFD37834DF6
742,TARDYFERON 20MD/ML ENFAD,Médicaments,1450,1500,0,1/8/2026 12:00:00 AM,,6AD7E581-D88F-492E-B715-EF99CD3F938E
770,FLUCIDINE 2% OINTMENT DR,Non catégorisé,750,800,10,,,62D1B6D1-B4DA-4B20-8BC2-EF9DBCBEC784
76,BEROCCA CPR EFF B10,Vitamine,0,2550,7,,,D4D42D95-07D7-4AA1-B5F5-EFF066C68EB8
1009,COTON CODEX HYDRO LABELL ZIG ZIAG 100G,Non catégorisé,390,490,0,,,39C52952-9FB3-42EE-B50C-EFFB1EAEA3BB
1294,CHICCO NASAL ASPIRATOR PHYSIOCLEAN 0M+,Non catégorisé,2200,2300,12,,,E343D45B-E989-47EF-8FC7-F0B42EE57F2A
1126,AKTIV MEN ACTIVE,Non catégorisé,1300,1400,3,,,E86149BE-2FAD-4AF1-AA64-F0CFEB4E505B
521,MAALOX SUSP BUV FL250ML,Non catégorisé,700,0,0,,,35B54BEE-D36E-4425-A546-F0D93E8701CA
806,SEDERMYL 0.75 CREME 35G,Crème,770,930,3,,,1C62FE1E-6748-4D7F-9C77-F0FE88DA87D7
392,ACLAV  ENFANT 100MG /12.5MG SUSP 60ML,Médicaments,1470,1750,29,1/7/2027 12:00:00 AM,,B68DD053-4B17-4D3F-9304-F17B4F5E4C6C
280,VISCERALGINE SIROP 150ML,Sirop,850,0,0,,,C960BBE9-58BB-4106-97D1-F192E0693B93
123,BENDLE 400MG CPR BT 1,Non catégorisé,300,0,50,,300000,0E0ED8DE-137C-48B5-BE56-F1B333969A90
662,DISTEM CPR B50,Médicaments,1350,1400,4,,,418C8518-2C00-4645-B102-F1CA67DA8C5D
538,OFLOCET GTTS AURICULAIRE B20,Médicaments,2000,2100,18,1/12/2027 12:00:00 AM,,C7A70951-C2FE-44A2-AB86-F1F637AC1369
434,BRONCATHIOL SIROP ENFANTS FL 125ML,Non catégorisé,700,0,0,,,EC9416FF-E12A-47C8-B912-F1FB28926F6A
1006,DOPPELHERZ AKTIV CALCIUM+D3 15EFF,Non catégorisé,1000,1100,5,,,360490AB-1EA4-42D9-AA52-F234F96D64B2
292,ACTRAPID HM 100UI/ML,Non catégorisé,1450,0,0,,1450000,FA8A0331-7A46-4414-AC70-F26BC643AC2E
1054,Well babay LIQUIDE,Non catégorisé,0,1250,30,,,9F099128-22CA-4B89-9F0B-F27EB2659700
114,NOVORAPID FLEXPEN 100IU,Non catégorisé,3600,3700,4,,,8629C273-984B-4222-88FF-F2A34134D362
848,CLAMOXYL 500MG BT/12,Non catégorisé,500,550,0,2/27/2026 12:00:00 AM,,E2CD1526-1EA3-4E51-9F0C-F2A3C8B7676B
336,VITAM B12 GERDA250MGBT24 CPR,Non catégorisé,2600,2900,0,,,87CD7F4A-E0E6-45D3-910A-F2AC918E1BFF
986,OXYPLASTINE 46% 135GR,Non catégorisé,1050,1150,3,,,CA5E882F-F100-4400-A2B0-F3CD5C2D124B
484,GENCLAV 500/62.5MG PDRE SACH BT12 (ACLAV),Sachet,1450,1550,9,1/5/2028 12:00:00 AM,,EA751F82-1C65-46FF-B3A0-F3D5C9126EDF
111,ACTRAPID 40I.U/10ML,Non catégorisé,650,800,10,,,0C74483A-9A27-4AE8-B4DF-F40B60992476
383,MORIDIL creme 20G,Non catégorisé,200,650,3,1/10/2027 12:00:00 AM,,FA97B19F-5BC8-41E6-A9AE-F41324C7434C
394,ACLAV 500MG/62.5MG SACH B/12,Sachet,1650,1700,0,,,C3B1E780-D881-4EDC-B948-F4C95EE4CD3F
473,ESIDREX 25 MG COMP B/20,Non catégorisé,700,800,4,,,31E83EC7-1AAB-4AB4-B496-F52DC0262D9D
199,FUSIBACT 2% POMMANDE TUB 15G,Non catégorisé,700,0,10,,700000,51746F9D-CC0C-4ABB-A014-F53B62898DA1
1154,CHAMBER RABIR SARI  MEDIUM,Non catégorisé,1200,1300,2,,,CCC4DD73-4656-4703-AF9A-F5542E994EAA
578,TIMOPTOL 50 COLLYRE FL5ML,Non catégorisé,2500,0,0,,,1B393AE8-2A56-485E-BCBE-F5B62CE12C68
944,Mannitol infussion 100 ml,Non catégorisé,1280,0,0,,,50EB6FA6-5F77-42AE-94F0-F5D8C439F33D
909,BPH DEO. ROLL ON MEN 48H URBAN SWING SOML NEW,Non catégorisé,404,600,12,,,2296B628-2286-4816-9B86-F6145ECEBA74
656,MOBILE WALKER,Non catégorisé,5500,5500,1,1/1/2030 12:00:00 AM,,089BB764-0E54-41D1-8EA2-F62B68609263
993,NEUROBION COMP B/20 TAP,Vitamine,950,1050,13,,,4ADF0EA6-FDCF-4175-8245-F636E68AA8E9
722,DOLIPRANE 500MG CPR BT16,Non catégorisé,400,450,0,1/4/2027 12:00:00 AM,,8232DC79-07F3-48C8-B055-F65147A1E12A
182,FUCICORT 20MG/1MG TUBE DE 15G,Médicaments,1100,1200,10,,,38873A70-4D40-4075-88D8-F6734F84A782
1047,SECTRAL 200 mg cpr bt90,Non catégorisé,5800,5900,0,,,C07FE0B9-55D1-4FFB-AF81-F688A618B077
934,BPH CREME MAINS REPARATRICE ANTI-AGE Q10 150ML,Non catégorisé,525,780,6,,,5FD6D674-88BE-4CF0-A170-F6CE5600F580
1228,IPP 20MG GEL B28(OMEPRAZOLE),Médicaments,950,1050,4,,,B1E0F65F-9322-45CD-A0CA-F6FA865BCFF0
916,"EVOLUDERM MASQUE VISAGE, ARGAN TB 150 M",Non catégorisé,606,900,6,,,9A9A1BDA-B514-4DE6-A71D-F71A628B629A
46,APEXIME SUSP FL 15ML,Non catégorisé,0,0,0,,,E8DAF471-1F4A-40C7-9827-F7345E904108
664,MAXIDROL COLLYRE FL3ML,Collyre,700,800,0,1/8/2026 12:00:00 AM,,3A2D4627-8B52-462F-9F86-F7357E343981
1041,vermox 100mg CPR BT 6,Non catégorisé,450,600,15,,,08C9BD5B-8824-4460-9C32-F763968DB71C
1290,VALSARTAN MYLAN 160MG,Non catégorisé,1300,1400,5,,,968B7559-6627-48C9-BA05-F7F8A466B987
489,GRISEFULINE 250MG CPR BT30,Médicaments,950,980,0,1/1/2029 12:00:00 AM,,4DACFB4F-A89D-4250-A1AC-F80261D314C1
791,GRANIONS CHONDROSTEO COLLAGENE MARIN POUDRE 280G,Médicaments,6660,6760,2,,,E581B2FB-0E31-4307-B843-F83C37DC7DC4
879,EVOLUDERM LAIT CORPS DELICE KARITE POMPE 500 ML                                                                    p,Non catégorisé,660,980,3,,,353FC163-F8B4-4703-8447-F8721665945A
238,SPASFON 80MG CPR 30,Médicaments,870,950,5,,,16E1ED19-459C-4A1E-B28E-F87D64A44CE9
880,EVOLUDERM LAIT CORPS ARGAN POMPE10ÔTïIC,Non catégorisé,660,980,3,,,D3F6A764-14D4-4C72-A5D2-F89FF8D057A4
1340,SLEEPY ROSE,Non catégorisé,0,400,12,,,601DEBE5-D1E9-44AC-A9EE-F8C9492E930E
882,EVOLUDERM GEL DOUCHE ARGAN DIVIN SA,Non catégorisé,659,980,2,,,5C762F70-44E6-46E7-A40F-F8D72C6061B9
838,NEW DELICATE WIPESS 72PCS +FLIPCOVER,Non catégorisé,909,1010,6,,,CAEBABAE-1D96-4CB3-A07B-F9143FD32C1A
303,PEDIAKID PROBIOTIQUES-10M ETUI DE 10SACH,Non catégorisé,2470,0,2,,2470000,E09568C6-70B8-4552-B994-F96E6B775E6C
1088,CHICCO 2+,Para-médical,1440,2200,20,,,DB4ACD6C-6D02-41BB-A018-F9971EC4CF26
997,DELIX 2.5MG 28 TAB (RAMPRIL),Non catégorisé,650,750,11,,,385AA159-5CC2-43FF-8BC4-F99BE53AE0B3
407,AMLOR GEL 5 MG BT/30,Non catégorisé,1500,1600,10,,,CEB11725-4533-4635-AAEE-F9A7326342EE
243,LORATADINE VIATRIS 10MG CPR BT/15,Médicaments,850,800,10,,,5FDFC248-B31E-427B-A05C-F9A8D3B10749
156,GRANIONS COLLAGÈNE+ BEAUTÉ POT DE 275G,Para-médical,7250,7350,2,,,9B8B5CDD-8549-4999-8627-F9FDEDA47B86
502,JUVAMINE APPETIT&TONUS 200ML,Non catégorisé,1200,0,0,,,B6841DD6-A13D-47CB-9901-FA250442B395
551,PARODONTAX PROTECTION FLUOR GEL 75 ML LOT 3229,Non catégorisé,600,1300,7,1/2/2028 12:00:00 AM,,C952E0F3-4469-4F2B-B304-FA324B704DD2
1073,CHICCO DISINFETTANTE MULTI PURPOSE 0 M+,Para-médical,0,1650,12,,,AE90664A-F2E6-4469-BAD9-FA475C18F749
350,AUGMENTIN 500MG CPRB/16,Médicaments,1700,1800,39,1/5/2026 12:00:00 AM,,CFC1BE83-26EA-44B4-BB14-FA76A7031E4E
549,PARODONTAX BAIN DE BOUCHEFL/500ML,Non catégorisé,1250,1300,5,,,067F2646-0703-4EA1-92BA-FAC8F07C30A0
706,BACTRIM SUSP FL/100ML DR,Sirop,800,0,0,,,611637DB-203C-431E-A0A7-FADD4AD7973C
1137,FLUGEN  SIROP,Non catégorisé,0,450,5,,,77AEBFFA-796D-4708-965D-FAEEE5BE4043
183,DIPROSALIC PDE  T/30G,Crème,990,1150,9,,,DB9DBE5E-A56E-4A5E-8D16-FAF62B595CC2
310,ULTRALEVURE 200MG GELU BT 10,Non catégorisé,2700,0,2,,2700000,8B5A9DA6-30D0-4400-913A-FB68977A3CB1
128,GRANIONS VITAMINERIS IMMUNITE 30 CP EFF,Non catégorisé,3030,0,2,,3030000,73FD702C-C3C8-45D4-8F7F-FB9666C91925
688,VOGALENE 0.1 BUV FL/150ML,Sirop,850,1000,30,1/2/2027 12:00:00 AM,,D6B91624-3A91-44FF-9855-FB9E465C7B60
1104,ASTAPH 250MG SP F/60ML,Sirop,900,1000,10,,,CF0F2E1B-DAA7-41AB-BCF7-FB9EEF7F960F
60,DECONTRACTYL BAUME TB80G,Para-médical,900,1000,16,1/6/2027 12:00:00 AM,,804B7DCD-09BD-4DED-89D8-FBC1FDDE0574
1194,FLUOCARIL JUNIOR FRUIT ROUGES 6 a13 ANS,Para-médical,0,950,12,,,9A2C5C98-C56A-4A92-A1A1-FC21BB79821F
613,LOSARTAN MYLAN 50MG 28 CPR,Médicaments,1100,1400,9,,,5F6F26AA-26E8-4AD9-9E66-FC2906C6CDCB
852,EVOLUDERM LAIT ULTRA FORT ROUGE POMPE 500 ML                                                               p,Non catégorisé,990,1300,4,,,009DA160-73EA-4B11-A27C-FC665A29E460
1031,METRIN %5 30G,Non catégorisé,1250,1000,26,,,8AB594D1-0531-427C-9A30-FCA6CF0D82F1
1093,CHICCO 2+ PHYSIO,Para-médical,1200,1300,1,,,ECAC997E-727E-4745-8781-FCA8008DE43E
1016,DECONTRACTyl 80g,Non catégorisé,0,950,0,,,F7C5F130-419A-4DEC-91F4-FCC0576BEC11
721,DOSTINEX 0.5 CPR B/2 FRANCE,Non catégorisé,2550,2600,2,1/9/2026 12:00:00 AM,,92F7AE29-197F-42A3-BCC6-FCE0E7113522
253,PRIMOLUT-NOR 5MG CPR SECABLE 30,Non catégorisé,1650,1700,4,,1650000,BCD874E3-79D4-4FEC-B352-FDCCB8C558C1
332,BEROCCA ENERGIE ORANGE 30 CPE EFFER,Vitamine,300,3150,0,,,239D4E41-9913-4B58-B826-FDCDD8DE0796
1103,FEBRILEX,Non catégorisé,0,200,81,,,6CEEEC57-ADD8-46C2-B30C-FDF0A6A42C4E
716,CETIRIZINE MYLAN 10MG CAPS B/15,Non catégorisé,600,0,0,1/5/2027 12:00:00 AM,,089BF4AE-138C-44F3-99C7-FE04D464EB10
178,FUCIDINE 2% POM TUB 15G,Crème,750,850,0,,,99E756B0-90CB-4397-BDE8-FE18CF9B22F3
863,BPH CREME DEPILATOIRE ALOE VERA TB 125ML,Non catégorisé,760,980,6,,,110A553D-95D1-4F53-AF5D-FE34843441EA
712,OMEPRAZOLE MYLAN 20MG 28 GEL,Non catégorisé,1250,1300,0,1/11/2026 12:00:00 AM,,F80547EE-3591-4524-BCB7-FE7424AD6FDE
1145,ARNICAN CREME,Crème,0,870,5,,,C43AB944-CF77-4AFA-A9D4-FE82635CDA88
228,CIELLA 0.1% UNIDOSE B2028,Collyre,1280,1350,3,,,B4DFE675-E7D1-4C92-BDFF-FEF4170E2F14
1181,XALATAN COLLYRE 0.005%,Collyre,0,2300,17,,,5B352696-92F0-4CD7-84A2-FF6D6F8756FC
450,DEBRIDAT 100MG CPR BT/30,Non catégorisé,1350,0,0,,,2D1ECF79-D6C3-49CA-BC4F-FF86AECA2403
257,GLUCOPHAGE CPR 1000MG BT30,Non catégorisé,1100,1200,5,,1100000,72CE2ED1-1040-4FEF-8DB4-FFA056E0F875
1265,PICOT 1-1ER AGE,Lait,1200,1250,0,,,83A9C640-2D96-45F9-BD67-FFB57F19B435
1209,FORTYMOX MOXIFLOXACINE 0.5% COLLYRE 10ML,Non catégorisé,1100,1200,3,,,8AEBD01C-3FEB-45DE-9E14-FFB83AF97DB0
8,EFFERALGAN BB PEDIAT. BUV. FL90ML,Sirop,500,700,100,1/8/2028 12:00:00 AM,,D2A040BB-C8B4-4FDB-803C-FFE021D1FD76
1347,tegretol SUSP 100 ML,Sirop,0,1050,0,8/1/2028 12:00:00 AM,,4BDE58AE-1584-4E7C-8DA9-FFF3AC9D10A3
